Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage,__source_file
192.168.3.29-8.8.8.8-44385-53-17,192.168.3.29,44385,8.8.8.8,53,17,15/07/2019 04:41:42 PM,14847,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.51229260478471,18387.553041018386,269.414696571698,4949.0,8495.755351938991,14759.0,16.0,0.0,0.0,0.0,0.0,0.0,14847.0,7423.5,10475.786963278702,14831.0,16.0,0,0,0,0,8,24,67.35367414292449,202.06102242877347,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-monday.pcap_Flow.csv
192.168.3.29-13.225.30.123-56964-443-6,192.168.3.29,56964,13.225.30.123,443,6,17/07/2019 06:53:04 PM,75396822,14,17,1206.0,6592.0,563.0,0.0,86.14285714290001,195.378471825,2896.0,0.0,387.764705882,952.071985816,103.426109923,0.411157913261,2513227.4,4302280.5149,10179597.0,12.0,71782903.0,5521761.769230002,5278486.14182,10308881.0,185.0,75396822.0,4712301.375,5094494.11236,10309288.0,33.0,0,0,0,0,448,560,0.185684218892,0.225473694369,0.0,2896.0,243.6875,712.991446246,508356.802419,0,1,0,0,0,0,0,0,1.0,251.548387097,86.14285714290001,387.764705882,0,0,0,0,0,0,14,1206,17,6592,-1,122,3,0,167810.285714,101157.741208,397214.0,129284.0,10105360.0,50803.8091781,10179597.0,10006119.0,Normal,Benign,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-192.168.3.30-47566-3306-6,192.168.3.29,47566,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,7307,3,6,84.0,157.0,84.0,0.0,28.0,48.49742261189999,79.0,0.0,26.1666666667,40.5384591057,32982.0719858,1231.69563432,913.375,2211.47015984,6378.0,11.0,6676.0,3338.0,4299.20922961,6378.0,298.0,7307.0,1461.4,2924.7855135,6689.0,11.0,0,0,0,0,96,208,410.565211441,821.130422882,0.0,84.0,24.1,38.8342632221,1508.1,0,1,0,0,0,0,0,0,2.0,26.7777777778,28.0,26.1666666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-57324-6,206.207.50.50,57324,192.168.3.29,9003,6,17/07/2019 03:58:46 PM,255872,103,105,11421.0,46285.0,125.0,0.0,110.883495146,16.1295618085,474.0,0.0,440.80952381,88.2377791972,225526.825913,812.9064532269998,1236.09661836,990.355825208,6169.0,71.0,253302.0,2483.35294118,1224.24400311,6995.0,176.0,255872.0,2460.30769231,1147.62168656,7635.0,71.0,0,0,0,0,3296,3376,402.545022511,410.361430715,0.0,474.0,276.105263158,177.76131474599998,31599.085020200004,0,1,0,0,0,0,0,0,1.0,277.432692308,110.883495146,440.80952381,0,0,0,0,0,0,103,11421,105,46285,-1,227,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9002-48146-6,206.207.50.50,48146,192.168.3.29,9002,6,17/07/2019 05:16:23 PM,167,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11976.0479042,167.0,0.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0,0.0,167.0,167.0,0,0,0,0,0,64,0.0,11976.0479042,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,235,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Account Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-47073-53-17,192.168.3.29,47073,8.8.8.8,53,17,16/07/2019 08:01:10 PM,27339,1,3,53.0,499.0,53.0,53.0,53.0,0.0,235.0,53.0,166.33333333299998,98.8803991362,20190.9360255,146.31113061899998,9113.0,13100.531172399998,24172.0,341.0,0.0,0.0,0.0,0.0,0.0,27339.0,13669.5,15335.0247636,24513.0,2826.0,0,0,0,0,8,24,36.5777826548,109.733347964,53.0,235.0,121.0,93.498663092,8742.0,0,0,0,0,0,0,0,0,3.0,151.25,53.0,166.33333333299998,0,0,0,0,0,0,1,53,3,499,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.1-192.168.3.30-34479-5298-6,192.168.3.1,34479,192.168.3.30,5298,6,15/07/2019 01:57:13 PM,18,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111111.11111111114,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,44,0.0,111111.11111111114,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-monday-pvt.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-55244-6,206.207.50.50,55244,192.168.3.29,9003,6,17/07/2019 03:58:17 PM,277601,103,105,11103.0,45959.0,122.0,0.0,107.796116505,15.5534242011,478.0,0.0,437.704761905,87.59894667100002,205554.014575,749.276839781,1341.06763285,1103.89847802,6826.0,46.0,275529.0,2701.26470588,1256.57676521,7421.0,87.0,277601.0,2669.24038462,1220.81028714,7416.0,54.0,0,0,0,0,3296,3376,371.036127391,378.240712389,0.0,478.0,273.023923445,177.546972122,31522.927309500014,0,1,0,0,0,0,0,0,1.0,274.336538462,107.796116505,437.704761905,0,0,0,0,0,0,103,11103,105,45959,-1,227,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
184.98.36.245-192.168.3.29-27439-9002-6,184.98.36.245,27439,192.168.3.29,9002,6,17/07/2019 07:33:33 PM,5024754,3,5,714.0,1852.0,714.0,0.0,238.0,412.228092201,1852.0,0.0,370.4,828.2395788660001,510.67176622,1.5921177434799998,717822.0,1886393.20049,4995747.0,164.0,19114.0,9557.0,13015.0074145,18760.0,354.0,5024754.0,1256188.5,2499429.61896,5005327.0,226.0,0,0,0,0,60,124,0.597044153803,0.995073589672,0.0,1852.0,285.111111111,633.255960186,401013.111111,0,1,0,0,0,0,0,0,1.0,320.75,238.0,370.4,0,0,0,0,0,0,3,714,5,1852,-1,240,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL Injection,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-192.168.3.30-47902-53-6,192.168.3.30,53,192.168.3.29,47902,6,18/07/2019 03:16:11 PM,194,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.2783505,194.0,0.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,194.0,0,0,0,0,0,64,0.0,10309.2783505,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-pvt-thursday.pcap_Flow.csv
192.168.3.29-8.8.8.8-35816-53-17,192.168.3.29,35816,8.8.8.8,53,17,17/07/2019 10:08:39 PM,14205,1,3,46.0,199.0,46.0,46.0,46.0,0.0,91.0,46.0,66.3333333333,22.8108161479,17247.4480817,281.590989088,4735.0,7966.57222399,13934.0,127.0,0.0,0.0,0.0,0.0,0.0,14205.0,7102.5,9840.80507377,14061.0,144.0,0,0,0,0,8,24,70.3977472721,211.193241816,46.0,91.0,58.2,19.6010203816,384.2,0,0,0,0,0,0,0,0,3.0,72.75,46.0,66.3333333333,0,0,0,0,0,0,1,46,3,199,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-57290-6,206.207.50.50,57290,192.168.3.29,9003,6,17/07/2019 03:58:45 PM,302166,103,105,11471.0,46333.0,129.0,0.0,111.368932039,16.5458307593,477.0,0.0,441.266666667,88.3983843686,191298.822502,688.363349947,1459.73913043,1185.77719774,6353.0,54.0,299733.0,2938.55882353,1331.75542289,7060.0,197.0,302166.0,2905.44230769,1231.88773624,6935.0,54.0,0,0,0,0,3296,3376,340.872235791,347.491114156,0.0,477.0,276.57416267900004,177.81036112,31616.5245215,0,1,0,0,0,0,0,0,1.0,277.903846154,111.368932039,441.266666667,0,0,0,0,0,0,103,11471,105,46333,-1,235,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-80-46842-6,206.207.50.50,46842,192.168.3.29,80,6,16/07/2019 02:08:12 PM,12773,9,11,1092.0,3541.0,196.0,0.0,121.333333333,70.5956797545,519.0,0.0,321.90909090900004,255.353266885,362718.233774,1565.80286542,672.263157895,627.873557875,2410.0,31.0,11777.0,1472.125,823.745528928,2780.0,31.0,12773.0,1277.3,897.081322958,2767.0,113.0,0,0,0,0,288,368,704.611289439,861.191575981,0.0,519.0,220.619047619,217.045035924,47108.547619,0,1,0,0,0,0,0,0,1.0,231.65,121.333333333,321.90909090900004,0,0,0,0,0,0,9,1092,11,3541,-1,72,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9003-52798-6,206.207.50.50,52798,192.168.3.29,9003,6,17/07/2019 03:57:35 PM,301053,103,105,11108.0,45972.0,121.0,0.0,107.844660194,15.5511535929,473.0,0.0,437.828571429,87.6185413666,189601.166572,690.908245392,1454.36231884,1447.78990897,13470.0,50.0,295242.0,2894.52941176,1449.68773494,13470.0,151.0,301053.0,2894.74038462,1529.67544622,13902.0,50.0,0,0,0,0,3296,3376,342.13244843900003,348.77579695300005,0.0,473.0,273.11004784700003,177.587308821,31537.2522543,0,1,0,0,0,0,0,0,1.0,274.423076923,107.844660194,437.828571429,0,0,0,0,0,0,103,11108,105,45972,-1,227,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directory Bruteforce,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 04:23:33 PM,100039073,26,1,1324.0,52.0,56.0,48.0,50.923076923100005,2.4153356193,52.0,52.0,52.0,0.0,13.7546256551,0.269894544105,3847656.65385,6663543.92614,20019620.0,4.0,80019676.0,3200787.04,5909329.65789,20019620.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,208,8,0.259898449879,0.0099960942261,48.0,56.0,51.0,2.3412563895200003,5.48148148148,0,0,0,0,0,0,0,0,0.0,52.888888888900006,50.923076923100005,52.0,0,0,0,0,0,0,26,1324,1,52,-1,-1,26,0,972271.5,1817011.36972,3696925.0,76.0,13735712.4286,5265088.107919999,20019620.0,7597624.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-47957-1183-6,192.168.3.29,47957,206.207.50.50,1183,6,19/07/2019 03:17:55 PM,336,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5952.38095238,336.0,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,336.0,336.0,0.0,336.0,336.0,0,0,0,0,0,44,0.0,5952.38095238,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-tcpdump-friday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9002-36364-6,206.207.50.50,36364,192.168.3.29,9002,6,16/07/2019 02:07:35 PM,152,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13157.8947368,152.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6578.94736842,6578.94736842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-40076-53-17,192.168.3.29,40076,8.8.8.8,53,17,18/07/2019 04:23:57 PM,14019,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19473.5715814,285.327056138,4673.0,7971.97848718,13878.0,12.0,0.0,0.0,0.0,0.0,0.0,14019.0,7009.5,9895.95940271,14007.0,12.0,0,0,0,0,8,24,71.3317640345,213.995292104,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
192.168.3.29-8.8.8.8-40071-53-17,192.168.3.29,40071,8.8.8.8,53,17,15/07/2019 06:00:12 PM,14031,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.51229260478471,19456.91682702587,285.0830304326135,4677.0,7987.445085883221,13900.0,27.0,0.0,0.0,0.0,0.0,0.0,14031.0,7015.5,9883.231480644376,14004.0,27.0,0,0,0,0,8,24,71.27075760815337,213.8122728244601,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-monday.pcap_Flow.csv
192.168.3.29-8.8.8.8-42267-53-17,192.168.3.29,42267,8.8.8.8,53,17,16/07/2019 02:51:22 PM,14570,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,18737.1310913,274.536719286,4856.66666667,8115.45133269,14227.0,81.0,0.0,0.0,0.0,0.0,0.0,14570.0,7285.0,10187.9945033,14489.0,81.0,0,0,0,0,8,24,68.6341798216,205.902539465,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-54492-9000-6,192.168.3.29,54492,206.207.50.50,9000,6,17/07/2019 10:03:46 PM,3758,9,9,158.0,54111.0,158.0,0.0,17.555555555599998,52.6666666667,14480.0,0.0,6012.33333333,6311.11107492,14440926.0245,4789.78179883,221.058823529,238.248418302,605.0,9.0,3173.0,396.625,319.899509891,1003.0,42.0,3144.0,393.0,231.495757443,623.0,43.0,0,0,0,0,288,304,2394.89089941,2394.89089941,0.0,14480.0,2856.26315789,5212.12673422,27166265.0936,0,1,0,0,0,0,0,0,1.0,3014.94444444,17.555555555599998,6012.33333333,0,0,0,0,0,0,9,158,9,54111,-1,235,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Download,Establish Foothold,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-35186-53-17,192.168.3.29,35186,8.8.8.8,53,17,18/07/2019 08:54:28 PM,27478,1,3,53.0,499.0,53.0,53.0,53.0,0.0,235.0,53.0,166.33333333299998,98.8803991362,20088.7983114,145.571002256,9159.33333333,12387.9200164,23423.0,1094.0,0.0,0.0,0.0,0.0,0.0,27478.0,13739.0,15242.3937753,24517.0,2961.0,0,0,0,0,8,24,36.3927505641,109.178251692,53.0,235.0,121.0,93.498663092,8742.0,0,0,0,0,0,0,0,0,3.0,151.25,53.0,166.33333333299998,0,0,0,0,0,0,1,53,3,499,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
192.168.3.29-192.168.3.30-39906-3306-6,192.168.3.29,39906,192.168.3.30,3306,6,18/07/2019 09:28:23 PM,110,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27272.7272727,55.0,7.071067811869999,60.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,60.0,0,0,0,0,32,64,9090.90909091,18181.8181818,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Account Discovery,Lateral Movement,enp0s3-pvt-thursday.pcap_Flow.csv
192.168.3.29-192.168.3.30-56062-80-6,192.168.3.29,56062,192.168.3.30,80,6,16/07/2019 05:21:30 PM,5030398,7,8,955.0,16285.0,331.0,0.0,136.428571429,170.439487935,7240.0,0.0,2035.625,3213.40086591,3427.16421245,2.98187141455,359314.142857,1324632.31495,4961436.0,9.0,68620.0,11436.6666667,20848.2905838,53489.0,9.0,5030398.0,718628.285714,1890391.67987,5005614.0,131.0,0,0,0,0,224,272,1.39153999346,1.59033142109,0.0,7240.0,1077.5,2410.53598466,5810683.73333,0,1,0,0,0,0,0,0,1.0,1149.33333333,136.428571429,2035.625,0,0,0,0,0,0,7,955,8,16285,-1,252,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-pvt-tuesday.pcap_Flow.csv
184.98.36.245-192.168.3.29-50425-80-6,192.168.3.29,80,184.98.36.245,50425,6,16/07/2019 07:45:04 PM,10762,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.839063371,10762.0,0.0,10762.0,10762.0,0.0,0.0,0.0,0.0,0.0,10762.0,10762.0,0.0,10762.0,10762.0,0,0,0,0,0,40,0.0,185.839063371,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
184.98.36.245-192.168.3.29-50007-9002-6,184.98.36.245,50007,192.168.3.29,9002,6,19/07/2019 09:02:19 PM,5020324,3,5,666.0,1772.0,666.0,0.0,222.0,384.51527928,1772.0,0.0,354.4,792.4624912260001,485.626027324,1.59352264914,717189.142857,1885045.07332,4992050.0,67.0,15889.0,7944.5,11131.9820562,15816.0,73.0,5020324.0,1255081.0,2500027.59292,5005114.0,124.0,0,0,0,0,60,124,0.5975709934260001,0.99595165571,0.0,1772.0,270.88888888900004,604.474243546,365389.111111,0,1,0,0,0,0,0,0,1.0,304.75,222.0,354.4,0,0,0,0,0,0,3,666,5,1772,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-tcpdump-friday.pcap_Flow.csv
192.168.3.29-54.186.239.73-47232-443-6,192.168.3.29,47232,54.186.239.73,443,6,18/07/2019 07:56:05 PM,85492,2,2,35.0,31.0,35.0,0.0,17.5,24.7487373415,31.0,0.0,15.5,21.9203102168,772.002058672,46.78800355590001,28497.3333333,49096.5501266,85189.0,40.0,263.0,263.0,0.0,263.0,263.0,85492.0,85492.0,0.0,85492.0,85492.0,0,1,0,0,64,64,23.3940017779,23.3940017779,0.0,35.0,19.4,17.7848249921,316.3,0,0,0,1,1,0,0,0,1.0,24.25,17.5,15.5,0,0,0,0,0,0,2,35,2,31,-1,118,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
192.168.3.29-206.207.50.50-80-54216-6,206.207.50.50,54216,192.168.3.29,80,6,16/07/2019 01:33:18 PM,348537,4,4,335.0,1345.0,335.0,0.0,83.75,167.5,1345.0,0.0,336.25,672.5,4820.14821956,22.9530867598,49791.0,103364.349368,276515.0,60.0,348095.0,116031.666667,143451.535152,276515.0,263.0,347723.0,115907.666667,143882.717845,276966.0,60.0,0,0,0,0,128,144,11.4765433799,11.4765433799,0.0,1345.0,186.666666667,448.281440615,200956.25,0,1,0,0,0,0,0,0,1.0,210.0,83.75,336.25,0,0,0,0,0,0,4,335,4,1345,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-104.16.100.29-48116-443-6,192.168.3.29,48116,104.16.100.29,443,6,16/07/2019 05:18:41 PM,567449,8,7,835.0,3795.0,517.0,0.0,104.375,180.230754867,3399.0,0.0,542.142857143,1263.05547893,8159.32356917,26.4340936366,40532.0714286,136834.10955,515604.0,14.0,564473.0,80639.0,191937.584065,515604.0,59.0,49655.0,8275.83333333,7124.87241757,17809.0,15.0,0,0,0,0,172,172,14.0981832729,12.335910363800002,0.0,3399.0,289.375,840.7939006280002,706934.383333,0,1,0,0,0,0,0,0,0.0,308.666666667,104.375,542.142857143,0,0,0,0,0,0,8,835,7,3795,-1,30,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
